epoch,accuracy,loss,lr,val_accuracy,val_loss
42,0.8423454761505127,0.08176424354314804,0.0001250000059371814,0.7463157773017883,0.1588274985551834
43,0.8430477380752563,0.08416832983493805,0.0001250000059371814,0.7452631592750549,0.1589536964893341
44,0.8479635119438171,0.08219830691814423,0.0001250000059371814,0.6378947496414185,0.2420000433921814
45,0.8539325594902039,0.07625074684619904,0.0001250000059371814,0.7473683953285217,0.16052159667015076
46,0.8518258333206177,0.07979883998632431,0.0001250000059371814,0.7515789270401001,0.163533017039299
47,0.853230357170105,0.07705897092819214,0.0001250000059371814,0.7368420958518982,0.1676037311553955
48,0.8616573214530945,0.07809115201234818,0.0001250000059371814,0.7378947138786316,0.17188721895217896
49,0.8613061904907227,0.07370291650295258,6.25000029685907e-05,0.7631579041481018,0.1499728113412857
50,0.8500702381134033,0.078252412378788,6.25000029685907e-05,0.7410526275634766,0.16739903390407562
51,0.8602527976036072,0.07515959441661835,6.25000029685907e-05,0.7494736909866333,0.1639377921819687
52,0.8627106547355652,0.07070007920265198,3.125000148429535e-05,0.7515789270401001,0.1641383022069931
53,0.8662219047546387,0.07312702387571335,3.125000148429535e-05,0.7452631592750549,0.16216260194778442
54,0.8599016666412354,0.07408948242664337,3.125000148429535e-05,0.7505263090133667,0.15315517783164978
55,0.8609550595283508,0.0729481652379036,3.125000148429535e-05,0.7442105412483215,0.16152018308639526
56,0.8665730357170105,0.07535775005817413,1.5625000742147677e-05,0.7452631592750549,0.16256365180015564
57,0.870084285736084,0.07014468312263489,1.5625000742147677e-05,0.7400000095367432,0.16364295780658722
58,0.8686797618865967,0.06904463469982147,1.5625000742147677e-05,0.7463157773017883,0.16074447333812714
59,0.875,0.06868232041597366,9.999999747378752e-06,0.7431579232215881,0.1618073433637619
60,0.8658707737922668,0.07121948897838593,9.999999747378752e-06,0.7473683953285217,0.15654876828193665
61,0.8693820238113403,0.07047722488641739,9.999999747378752e-06,0.7463157773017883,0.15989287197589874
62,0.8690308928489685,0.07092626392841339,9.999999747378752e-06,0.7463157773017883,0.16053591668605804
63,0.8616573214530945,0.07248705625534058,9.999999747378752e-06,0.7463157773017883,0.16081823408603668
64,0.8669241666793823,0.07023260742425919,9.999999747378752e-06,0.7463157773017883,0.15997298061847687
65,0.867977499961853,0.07122379541397095,9.999999747378752e-06,0.7452631592750549,0.1613735407590866
66,0.8672752976417542,0.07138631492853165,9.999999747378752e-06,0.7494736909866333,0.15514983236789703
67,0.863061785697937,0.0699051171541214,9.999999747378752e-06,0.7463157773017883,0.16082046926021576
68,0.867977499961853,0.07071681320667267,9.999999747378752e-06,0.7442105412483215,0.1616366058588028
69,0.8588483333587646,0.0711449682712555,9.999999747378752e-06,0.7431579232215881,0.16018982231616974
70,0.870084285736084,0.06953141838312149,9.999999747378752e-06,0.7463157773017883,0.1575896441936493
71,0.8665730357170105,0.06775007396936417,9.999999747378752e-06,0.74210524559021,0.1585254967212677
72,0.8577949404716492,0.0713898167014122,9.999999747378752e-06,0.74210524559021,0.1596744954586029
73,0.863061785697937,0.07146726548671722,9.999999747378752e-06,0.74210524559021,0.16316214203834534
74,0.8634129166603088,0.07076060026884079,9.999999747378752e-06,0.7473683953285217,0.1606723815202713
75,0.867626428604126,0.07148496806621552,9.999999747378752e-06,0.7452631592750549,0.15688827633857727
76,0.8760533928871155,0.06545370817184448,9.999999747378752e-06,0.7452631592750549,0.16154992580413818
77,0.867977499961853,0.07035698741674423,9.999999747378752e-06,0.7442105412483215,0.15806737542152405
78,0.8753511309623718,0.06665980815887451,9.999999747378752e-06,0.7431579232215881,0.1627926528453827
79,0.8627106547355652,0.06813646852970123,9.999999747378752e-06,0.7431579232215881,0.15904048085212708
80,0.8686797618865967,0.06907273083925247,9.999999747378752e-06,0.74210524559021,0.1585838943719864
81,0.8651685118675232,0.06950893998146057,9.999999747378752e-06,0.7463157773017883,0.15557432174682617
82,0.8728932738304138,0.06805737316608429,9.999999747378752e-06,0.7431579232215881,0.16027766466140747
83,0.8728932738304138,0.06850001215934753,9.999999747378752e-06,0.7431579232215881,0.15967857837677002
84,0.875,0.06828135997056961,9.999999747378752e-06,0.7410526275634766,0.16241346299648285
85,0.8623595237731934,0.07253041118383408,9.999999747378752e-06,0.7442105412483215,0.15806378424167633
86,0.860603928565979,0.07113459706306458,9.999999747378752e-06,0.7442105412483215,0.15916676819324493
87,0.8693820238113403,0.06801927089691162,9.999999747378752e-06,0.7505263090133667,0.15583060681819916
88,0.8690308928489685,0.06613451987504959,9.999999747378752e-06,0.7431579232215881,0.1597609966993332
89,0.882373571395874,0.06593114137649536,9.999999747378752e-06,0.7400000095367432,0.16360872983932495
90,0.867626428604126,0.06753545254468918,9.999999747378752e-06,0.7431579232215881,0.1613767296075821
91,0.8785112500190735,0.06981635093688965,9.999999747378752e-06,0.7473683953285217,0.15919776260852814
92,0.8753511309623718,0.06547635048627853,9.999999747378752e-06,0.74210524559021,0.16082291305065155
93,0.867977499961853,0.07049314677715302,9.999999747378752e-06,0.7431579232215881,0.16205230355262756
94,0.8641151785850525,0.07003059983253479,9.999999747378752e-06,0.7431579232215881,0.15806512534618378
95,0.8620084524154663,0.07083973288536072,9.999999747378752e-06,0.7452631592750549,0.15587931871414185
96,0.8732444047927856,0.0666653960943222,9.999999747378752e-06,0.7326315641403198,0.1663428246974945
97,0.882022500038147,0.06555155664682388,9.999999747378752e-06,0.7431579232215881,0.16142047941684723
98,0.8693820238113403,0.06985220313072205,9.999999747378752e-06,0.7442105412483215,0.15979443490505219
99,0.8662219047546387,0.06985082477331161,9.999999747378752e-06,0.7473683953285217,0.16044332087039948
